0.909998,0.047673,0.098786,0.025505,0.116331
0.029578,0.781281,0.014914,0.013544,0.015405
0.047236,0.012504,0.517131,0.033999,0.153943
0.005050,0.006356,0.015048,0.496187,0.011304
0.068997,0.013189,0.131505,0.018481,0.659522
