0.947987,0.923450,0.053291,0.018186,0.856240
0.942439,0.932017,0.062315,0.026384,0.875935
0.048098,0.051874,0.661573,0.073079,0.051852
0.009254,0.009908,0.079518,0.616638,0.011353
0.937892,0.926637,0.056295,0.023849,0.883802
