0.962227,0.061892,0.092554,0.247540,0.124579
0.048656,0.996875,0.153934,0.213749,0.121196
0.186859,0.102227,0.710141,0.295224,0.111129
0.366800,0.154289,0.152905,0.828054,0.226431
0.205307,0.110642,0.098964,0.326010,0.691199
