1.000000,0.971691,0.856168,0.974795,0.772024
0.971691,1.000000,0.824029,0.944897,0.735837
0.856168,0.824029,1.000000,0.871295,0.751126
0.974795,0.944897,0.871295,1.000000,0.849443
0.772024,0.735837,0.751126,0.849443,1.000000
