0.899896,0.847638,0.460886,0.666928,0.386746
0.855344,0.891313,0.430251,0.637805,0.371577
0.616630,0.574662,0.652739,0.481548,0.314689
0.875642,0.824757,0.464826,0.683324,0.404931
0.715759,0.668018,0.426066,0.589041,0.451811
