1.000000,0.265881,0.387455,0.410882,0.406011
0.265881,1.000000,0.348702,0.393651,0.325345
0.387455,0.348702,1.000000,0.391728,0.347541
0.410882,0.393651,0.391728,1.000000,0.504826
0.406011,0.325345,0.347541,0.504826,1.000000
