0.847460,0.858703,0.630388,0.371680,0.630388
0.843683,0.862089,0.632871,0.371485,0.632871
0.821356,0.842236,0.645078,0.390313,0.645078
0.594841,0.619630,0.522063,0.439594,0.522063
0.821356,0.842236,0.645078,0.390313,0.645078
