0.946467,0.938576,0.749951,0.505595,0.749951
0.937466,0.953534,0.723465,0.459452,0.723465
0.914751,0.918131,0.859030,0.683628,0.859030
0.846984,0.855161,0.809670,0.753444,0.809670
0.914751,0.918131,0.859030,0.683628,0.859030
